1568017740.5546265,024100B965749C
1568017740.5606804,024100B965749C
1568017740.5888093,8D4C01E499440892C0A00339682A
1568017740.774555,8D4C01E458079648BAEDD9DA6F49
1568017740.7745934,024100B965749C
1568017740.8805552,024100BA9A9C8E
1568017740.8945284,804100BA580792DD76F4A59FF5EC
1568017740.9614992,024100BA9A9C8E
1568017740.9956386,200000BACA2C64
1568017741.014792,024100BA9A9C8E
1568017741.0536346,5D4C01E4BC9DD0
1568017741.0595675,5D4C01E4BC9DD0
1568017741.0831552,024100BA9A9C8E
1568017741.0932043,8D4C01E499440892C0A002C69C23
1568017741.5027194,5D4C01E4BC9DEA
1568017741.6184735,8D4C01E499440892C0A002C69C23
1568017741.7049499,8D4C01E45807B2DD5EF4A4FC2FEB
1568017741.9788253,024100BC9AB8A3
1568017742.0994139,5D4C01E4BC9DD0
1568017742.1577299,024100BC9AB8A3
1568017742.2499015,200000BCCA0849
1568017742.360011,5D4C01E4BC9DEA
1568017742.6372967,8D4C01E499440892C0A402FEAA23
1568017742.6706567,8D4C01E45807D6487EEDD8B0853B
1568017742.7579455,024100BD654CAA
1568017742.9976048,024100BD654CAA
1568017743.0210063,024100BD654CAA
1568017743.1349907,024100BE9AA4B8
1568017743.147598,024100BE9AA4B8
1568017743.1888313,024100BE9AA4B8
1568017743.2092407,5D4C01E4BC9DEA
1568017743.4919708,024100BE9AA4B8
1568017743.5043705,200000BECA1452
1568017743.55505,024100BE9AA4B8
1568017743.5834608,8D4C01E45807E64866EDD8529603
1568017743.6101692,8D4C01E499440792C0A402EFC839
1568017743.742713,804100BF5807E2DD22F4A3163C84
1568017743.8901715,024100BF6550B1
1568017743.9015546,024100BF6550B1
1568017744.008712,804100BF5807E2DD16F4A3B955B9
1568017744.0659487,024600BF447D76
1568017744.0853949,024100BF6550B1
1568017744.1514041,024100BF6550B1
1568017744.4362755,02410110923A09
1568017744.4905596,02410110923A09
1568017744.5025823,02410110923A09
1568017744.502632,5D4C01E4BC9DD0
1568017744.521235,A8001E2520053332C1A820363386
1568017744.5212538,5D4C01E4BC9DD0
1568017744.5422115,5D4C01E4BC9DD0
1568017744.543991,5D4C01E4BC9DD0
1568017744.7036047,8D4C01E45809064844EDD742B36A
1568017744.7162974,20000110C28AE3
1568017744.7330713,02410110923A09
1568017744.8523335,024101116DCE00
1568017744.911111,8D4C01E499440792C0A802A79239
1568017744.9135222,024101116DCE00
1568017744.9589114,8D4C01E420053332C1A8207D484C
1568017744.9654746,024101116DCE00
1568017745.1346173,A000011110010080F9000067FDC6
1568017745.1571183,A8001E25FA8101000000002B2022
1568017745.1750062,A000011120053332C1A82079E192
1568017745.195068,5D4C01E4BC9DC6
1568017745.1988254,A8001E253000000000000037186E
1568017745.2127087,A00001118BB80030CC0000BF2A76
1568017745.2127213,024101116DCE00
1568017745.235803,A8001E2580B81912A0344BF8DA20
1568017745.2592833,A0000111C2592D0E628C5059FB48
1568017745.2696545,5D4C01E4BC9DEA
1568017745.3304703,8D4C01E499440792C0A801587A2B
1568017745.411386,02410112922612
1568017745.4531066,5D4C01E4BC9DD0
1568017745.480722,02410112922612
1568017745.5088098,02410112922612
1568017745.6148026,02460112B30BD5
1568017745.726702,02410112922612
1568017745.756835,8D4C01E499440792C0A802A79239
1568017745.7952182,02410112922612
1568017745.8078983,8D4C01E45809264820EDD624CBDC
1568017745.902458,02410112922612
1568017745.9168718,20000112C296F8
1568017746.0108755,024101136DD21B
1568017746.0349576,024101136DD21B
1568017746.1606958,8D4C01E499440792C0A802A79239
1568017746.1845212,A00001138BB80030CC0000429E32
1568017746.275998,024101136DD21B
1568017746.375818,5D4C01E4BC9DC6
1568017746.4072323,A000011380B81B12A0344B4CA9EC
1568017746.5149434,A000011320053332C1A8208455D6
1568017746.522008,024101136DD21B
1568017746.8861315,8D4C01E4580942DCC2F4A1C7505C
1568017746.8872378,0241011492023F
1568017746.9857948,0241011492023F
1568017747.076489,0241011492023F
1568017747.079142,0241011492023F
1568017747.0791514,8D4C01E499440792C0A801587A2B
1568017747.1475222,024101156DF636
1568017747.3388796,5D4C01E4BC9DEA
1568017747.4865239,024101156DF636
1568017747.49333,024101156DF636
1568017747.5438077,024101156DF636
1568017747.6183019,5D4C01E4BC9DD0
1568017747.8101506,20000116C2AECE
1568017747.9079897,8D4C01E499440792C0A402EFC839
1568017747.953061,8D4C01E458096647E4EDD53DD19D
1568017748.0278618,02410116921E24
1568017748.0949204,02410116921E24
1568017748.399692,5D4C01E4BC9DEA
1568017748.517877,5D4C01E4BC9DD0
1568017748.548716,200001173D5AC7
1568017748.862966,8D4C01E4580982DC86F4A03D2D8A
1568017748.9200332,8D4C01E499440892A0A802797458
1568017749.0509677,A0000118300000000000000F295A
1568017749.0782044,02410118924A65
1568017749.1443892,20000118C2FA8F
1568017749.1564367,02410118924A65
1568017749.4122849,5D4C01E4BC9DEA
1568017749.5613995,024101196DBE6C
1568017749.8117812,200001193D0E86
1568017749.8333983,024101196DBE6C
1568017749.8509355,8D4C01E458099647AAEDD4E353E1
1568017749.9698591,8D4C01E499440792A0A802681642
1568017750.0173745,8D4C01E420053332C1A8207D484C
1568017750.2403102,5D4C01E4BC9DEA
1568017750.5648317,A000011BC2692B0E6294503E4B1B
1568017750.9107962,0241011B6DA277
1568017750.9377615,8D4C01E45809B2DC4AF49FAB5679
1568017750.9918134,8041011B5809B64786EDD3A6868C
1568017751.0192628,8D4C01E499440792A0A802681642
1568017751.0313363,2000011B3D129D
1568017751.0961885,0241011C927253
1568017751.708617,0241011D6D865A
1568017751.7584438,0241011D6D865A
1568017751.9448464,8041011D5809C64770EDD318D5A9
1568017751.9530284,8D4C01E499440792A0A802681642
1568017751.9970627,0241011D6D865A
1568017752.0795646,0241011D6D865A
1568017752.0882254,5D4C01E4BC9DC6
1568017752.3955836,A8001E2520053332C1A820363386
1568017752.620179,5D4C01E4BC9DEA
1568017752.717672,0241011E926E48
1568017752.8044052,0241011E926E48
1568017752.8170671,0241011E926E48
1568017752.8613071,8D4C01E499440792A0A802681642
1568017752.9303088,0241011F6D9A41
1568017752.9330688,0241011F6D9A41
1568017752.97674,8D4C01E45809F2DC0EF49E2BB8A6
1568017753.2540796,5D4C01E4BC9DEA
1568017753.433274,0241013093FBB9
1568017753.6831846,0241013093FBB9
1568017753.7162678,0241013093FBB9
1568017753.9335434,8D4C01E499440892A0A402312E58
1568017754.0282738,8D4C01E4580B12DBEAF49DD9B2BB
1568017754.325722,200001313CBF5A
1568017754.7045453,0241013293E7A2
1568017754.949632,8D4C01E4580B22DBD2F49C8129A3
1568017755.0328379,A00001328BB80030CC000018A018
1568017755.0341735,0241013293E7A2
1568017755.047001,0241013293E7A2
1568017755.0524135,A8001E2580B81F12A0244B123C84
1568017755.07657,A0000132C2892B0E628C5180A427
1568017755.3199492,5D4C01E4BC9DEA
1568017755.443293,8D4C01E49944089280A8023C0871
1568017755.5300338,02618133D07FA6
1568017755.6229765,02618133D07FA6
1568017755.7194512,20280133177D60
1568017755.7574563,026181342FAF82
1568017755.8439898,026181342FAF82
1568017755.8910348,026181342FAF82
1568017755.899843,026181342FAF82
1568017755.9083762,8F4C01E49944089280A8028CEA81
1568017755.9151495,026181342FAF82
1568017756.0069187,026181342FAF82
1568017756.0094686,026181342FAF82
1568017756.1239152,20280134E8AD44
1568017756.3040943,5F4C01E4EB6760
1568017756.5165622,02618135D05B8B
1568017756.7875862,8F4C01E4580B5646E2EDD031B68A
1568017756.8924835,80618135580B52DB96F49B201037
1568017756.9128122,8F4C01E49944099280A402C7BA4F
1568017756.93775,80618135580B52DB96F49B201037
1568017757.0792775,5F4C01E4EB674C
1568017757.6673837,8F4C01E4580B72DB7EF49A357B96
1568017757.8578393,02618137D04790
1568017757.9037452,02618137D04790
1568017758.050923,8F4C01E499440992A09C022C366F
1568017758.1484253,20280137174556
1568017758.148461,02618137D04790
1568017758.2827308,02618137D04790
1568017758.3383892,026181382FE7D8
1568017758.508889,20280138E8E51E
1568017758.5228903,026181382FE7D8
1568017758.5430834,8F4C01E4580B82DB66F49A6F4827
1568017758.8090963,026181382FE7D8
1568017758.8378096,A028013800000000000000EA3295
1568017758.9341366,5F4C01E4EB6760
1568017758.9580271,8F4C01E499440A92A0900261733D
1568017758.998048,5F4C01E4EB674C
1568017759.0170155,20280138E8E51E
1568017759.1635036,02618139D013D1
1568017759.336347,20280139171117
1568017759.391432,8F4C01E4580B964690EDCD7FA261
1568017759.4980729,02618139D013D1
1568017759.6482863,02618139D013D1
1568017759.838303,0261813A2FFBC3
1568017759.8898351,8F4C01E499440A92C080024E2F46
1568017759.9404259,0261813A2FFBC3
1568017759.9705229,0261813A2FFBC3
1568017760.0023751,0261813A2FFBC3
1568017760.1870472,A028013A10010080FD000077D50C
1568017760.2592096,8F4C01E420053332C1A820CDAABC
1568017760.3211203,8F4C01E4580BA64678EDCD65759F
1568017760.5794864,0261813A2FFBC3
1568017760.7750652,0261813BD00FCA
1568017760.809246,0261813BD00FCA
1568017760.8634055,5F4C01E4EB674C
1568017760.8653038,0261813BD00FCA
1568017760.8981647,0261813BD00FCA
1568017760.9072762,0261813BD00FCA
1568017761.013049,0261813BD00FCA
1568017761.0149078,0266013B083229
1568017761.014933,2028013B170D0C
1568017761.0201943,8F4C01E499440A92E07802203B50
1568017761.3994823,8F4C01E4580BB64654EDCCB6A253
1568017761.9334989,0261813C2FDFEE
1568017762.0736327,0261813C2FDFEE
1568017762.2786474,8F4C01E4580BC6463CEDCB7B12A4
1568017762.5175948,5F4C01E4EB674C
1568017762.920985,8061813D580BD2DAE2F4955D8241
1568017763.0309556,2028013D172921
1568017763.039842,8F4C01E499440B93206C02B0DE32
1568017763.1417172,0261813DD02BE7
1568017763.271915,8F4C01E4580BD2DAD6F4953B36C8
1568017763.5071578,2028013EE8C133
1568017763.79908,0261813E2FC3F5
1568017764.0483015,0261813E2FC3F5
1568017764.0944083,2028013EE8C133
1568017764.1815495,A028013E10010080FD000073498D
1568017764.1900206,A028013EFA810100000000471779
1568017764.190035,A028013F000000000000006DC072
1568017764.1932986,A028013F20053332C1A82024DEFF
1568017764.2857523,8F4C01E4580BF64600EDC9EB30AA
1568017764.4543965,0261813FD037FC
1568017764.599101,5F4C01E4EB674C
1568017764.7289526,2028013F17353A
1568017764.7957616,0261813FD037FC
1568017765.0281978,0261813FD037FC
1568017765.075974,A028013FC269370F21842F198B1A
1568017765.1375504,8F4C01E420053332C1A820CDAABC
1568017765.2231758,5F4C01E4EB6760
1568017765.520061,026181902950C4
1568017765.5217168,026181902950C4
1568017765.8474066,026181902950C4
1568017765.8531992,026181902950C4
1568017765.9824934,026181902950C4
1568017766.1538537,8F4C01E4994408938064026AD5E4
1568017766.2319474,8F4C01E4580D0645C2EDC8C48AF5
1568017766.842048,A02801918BB80030CC0000A570F4
1568017766.9018655,02618191D6A4CD
1568017766.9018884,02618191D6A4CD
1568017766.9225223,02618191D6A4CD
1568017766.94096,80618191580D12DA64F493A76212
1568017766.9868221,80618191580D1645AAEDC7D9AC31
1568017767.0729122,8F4C01E499440593C06002CF6C30
1568017767.1396422,02618191D6A4CD
1568017767.2156434,02618191D6A4CD
1568017767.758448,02618192294CDF
1568017767.8248198,02618192294CDF
1568017767.8265638,02618192294CDF
1568017767.868888,80618192580D264590EDC7E605C4
1568017767.886598,02618192294CDF
1568017767.8959854,02618192294CDF
1568017768.0333831,02618192294CDF
1568017768.058998,02618192294CDF
1568017768.0789099,8F4C01E4580D22DA3EF49258D9EC
1568017768.0949647,02618192294CDF
1568017768.1845582,A0280192F6B80313FEA450B90201
1568017768.184576,A0280192C0E93D0F61742DC4E591
1568017768.1948004,A02801928BB80030CC0000261E92
1568017768.5059664,02618193D6B8D6
1568017768.7206163,02618193D6B8D6
1568017768.8469753,02618193D6B8D6
1568017768.8960717,02618193D6B8D6
1568017768.9532602,8F4C01E4580D32DA24F4933FCF9F
1568017768.969899,02618193D6B8D6
1568017768.9829452,02618193D6B8D6
1568017769.0289938,A0280193F657F5143E9451A9F3A4
1568017769.0535367,A8281E25C0593F0FA1742D65506E
1568017769.1539564,02618193D6B8D6
1568017769.1635187,A0280193F657F5143E9451A9F3A4
1568017769.1703684,8F4C01E4994004940060025418E2
1568017769.242235,026601930E8535
1568017769.823673,026181942968F2
1568017769.917088,80618194580D464552EDC8383374
1568017769.9323103,8F4C01E4580D464552EDC83179C8
1568017770.0094063,026181942968F2
1568017770.0379202,026181942968F2
1568017770.1086876,026181942968F2
1568017770.1178515,8F4C01E420053332C1A820CDAABC
1568017770.3846157,02618195D69CFB
1568017770.3898137,02618195D69CFB
1568017770.4796343,5F4C01E4EB674C
1568017770.6330125,8F4C01E499400C946060037C3EE0
1568017770.9144657,8F4C01E4580D52D9E4F49580FAF8
1568017771.0031757,20280195119E3D
1568017771.0315,02618195D69CFB
1568017771.110597,8F4C01E499400C9460600283CAE9
1568017771.151655,02618195D69CFB
1568017771.4617872,8F4C01E4580D66451EEDCA83374D
1568017771.465992,A02801968BB80030CC0000228213
1568017772.0082567,8F4C01E4580D62D9BCF49617F980
1568017772.043214,026181962974E9
1568017772.0516176,8F4C01E499401194806002819159
1568017772.0767674,026181962974E9
1568017772.1085882,026181962974E9
1568017772.1916332,5F4C01E4EB674C
1568017772.1929927,A0280196BE79450FE1742EE00B3D
1568017772.2026324,A02801968BB80030CC0000228213
1568017772.272467,026181962974E9
1568017772.494518,02618197D680E0
1568017772.556981,02618197D680E0
1568017772.7492032,02618197D680E0
1568017772.9525297,02618197D680E0
1568017772.9827685,02618197D680E0
1568017773.0293853,8F4C01E4580D7644EAEDCDA82318
1568017773.0294087,A0280197BDE9450FE1742E39AC18
1568017773.039043,8F4C01E499401694A06002CDD91A
1568017773.0491602,28281E250D3384
1568017773.3738778,026601970EBD03
1568017773.758021,026181982920A8
1568017773.7792492,026181982920A8
1568017773.821111,026181982920A8
1568017773.868794,026181982920A8
1568017773.8820286,026181982920A8
1568017773.9517937,5D4C01E4BC9DEA
1568017773.9869404,026181982920A8
1568017774.0269437,8D4C01E499401B94A060026A4C6C
1568017774.048514,026181982920A8
1568017774.1276495,8D4C01E4580D82D97AF49BCDDB13
1568017774.5027277,02618199D6D4A1
1568017774.7275922,02618199D6D4A1
1568017774.7568107,5D4C01E4BC9DEA
1568017774.84171,02618199D6D4A1
1568017774.8538013,02618199D6D4A1
1568017774.8547764,A00001998BB80030CC0000258354
1568017774.9906287,8D4C01E499402094C0600316801C
1568017775.0304441,8D4C01E4580D9644A8EDD3505CE8
1568017775.0488129,A8001E2520053332C1A820363386
1568017775.0641072,80618199580D9644A8EDD39A8B05
1568017775.074124,A000019910010080FD0000CA05E0
1568017775.0954123,A00001998BB80030CC0000258354
1568017775.118755,02618199D6D4A1
1568017775.1874428,02618199D6D4A1
1568017775.6658275,5D4C01E4BC9DEA
1568017775.6658294,5D4C01E4BC9DEA
1568017775.694754,5D4C01E4BC9DC6
1568017775.8901594,0261819A293CB3
1568017775.9276147,A8001E2520053332C1A820363386
1568017775.9503076,8D4C01E499402694C060031CBEB8
1568017775.971501,0261819A293CB3
1568017776.0231862,8D4C01E4580DA2D938F4A2C3770E
1568017776.1354318,0261819A293CB3
1568017776.1354356,0261819A293CB3
1568017776.203237,A000019ABBC94D10616C2DFF4627
1568017776.2088487,A000019A8BB80030CC0000A6ED32
1568017776.390745,0261819A293CB3
1568017776.670973,A000019B8BB80030CC0000D83710
1568017776.6833327,A000019B8BB80030CC0000D83710
1568017776.6936781,A8001E25BB594F10616C2D9340FC
1568017776.8797786,8D4C01E4580DB2D91CF4A681CEF5
1568017776.8915756,8061819B580DB2D91CF4A6B6AD5C
1568017776.978819,8D4C01E499402C94C0600302FD54
1568017777.0079763,0261819BD6C8BA
1568017777.0610943,2000019B3A145D
1568017777.5362291,0261819C29189E
1568017777.6993415,5D4C01E4BC9DEA
1568017777.8251421,0261819C29189E
1568017778.0256774,0261819C29189E
1568017778.0490386,8D4C01E499403294C05C02490B60
1568017778.0847487,0261819C29189E
1568017778.1294527,0261819C29189E
1568017778.216394,A000019CBA395510A1742D2DCF0F
1568017778.4139993,A000019CFA810100000000841DB7
1568017778.6035745,0261819DD6EC97
1568017778.7782352,0261819DD6EC97
1568017778.9529757,8D4C01E4580DD2D8DAF4B045186A
1568017779.047314,A000019DF1572D15FDCC581B4F1E
1568017779.052322,8D4C01E499403994C05C02544242
1568017779.1657202,0261819DD6EC97
1568017779.519685,0261819DD6EC97
1568017779.5924506,5D4C01E4BC9DEA
1568017779.761326,0261819E290485
1568017779.8301506,A000019EF0F715163DC45854DE73
1568017779.9196298,8061819E580DD6440AEDEA95BF69
1568017779.957234,0261819E290485
1568017780.013332,8D4C01E4580DE2D8B2F4B74A1B1D
1568017780.0485084,8D4C01E499404094A06002851A2E
1568017780.1453028,0261819E290485
1568017780.1453419,0261819E290485
1568017780.2180183,A8001E258BB80030CC0000F0F862
1568017780.2247846,A000019EB8995B10E1742F3A4797
1568017780.8935282,0261819FD6F08C
1568017780.9010541,0261819FD6F08C
1568017780.9405804,0261819FD6F08C
1568017780.9670892,8D4C01E4580DF2D898F4BD4AAD29
1568017781.039276,2000019F3A2C6B
1568017781.0722733,0261819FD6F08C
1568017781.329306,5D4C01E4BC9DEA
1568017781.5215054,8D4C01E4580F0643D8EDF5CF0C63
1568017781.5698931,8D4C01E499404D9460640335535E
1568017781.7682304,026181B0289174
1568017781.9281597,8D4C01E4580F0643CAEDF8F65CA2
1568017781.9906957,8D4C01E499404D94606402CAA757
1568017782.0253503,026181B0289174
1568017782.418797,A00001B0FA810100000000AD5C3C
1568017782.4500551,8D4C01E4580F02D864F4CAEA854B
1568017782.4697108,026181B0289174
1568017782.7166138,026181B1D7657D
1568017782.8746662,A00001B18BB80030CC0000085E5E
1568017782.9116316,8D4C01E4580F12D856F4CDA66934
1568017783.0359015,026181B1D7657D
1568017783.090069,5D4C01E4BC9DEA
1568017783.103769,026181B1D7657D
1568017783.1133409,026181B1D7657D
1568017783.769064,8D4C01E499405B93E0640336370E
1568017783.8713484,026181B2288D6F
1568017783.8714044,8D4C01E4580F26438CEE09D942F7
1568017784.0299304,200001B2C45188
1568017784.1740391,026181B2288D6F
1568017784.2285028,A00001B2B5496311618C3075E11D
1568017784.240443,A00001B28BB80030CC00008B3038
1568017784.337961,8D4C01E499405B93E06402C9C307
1568017784.7286646,8D4C01E4580F364372EE10AC15E2
1568017784.7438247,026181B3D77966
1568017785.0464716,28001E2526EDA5
1568017785.0531476,5D4C01E4BC9DEA
1568017785.0890913,026181B3D77966
1568017785.5158637,026181B428A942
1568017785.8378105,8D4C01E499406A9340640234446D
1568017785.8710449,8D4C01E4580F46434EEE1CFED02D
1568017786.0303175,5D4C01E4BC9DEA
1568017786.1033351,026181B428A942
1568017786.8477354,8D4C01E4580F52D7DAF4F5A59039
1568017786.871843,A00001B5B3096911A18C30F2B77B
1568017786.890092,8D4C01E499407192E064029D2478
1568017786.994419,806181B5580F56432AEE292BD283
1568017787.1118684,5D4C01E4BC9DEA
1568017787.133301,026181B5D75D4B
1568017787.5513253,026181B628B559
1568017787.8068326,8D4C01E4580F664312EE32905352
1568017787.8239546,026181B628B559
1568017787.9846847,026181B628B559
1568017788.0549645,026181B628B559
1568017788.248446,A00001B795800030CC0000BCC301
1568017788.3897443,026181B7D74150
1568017788.5677319,026181B7D74150
1568017788.726974,026181B7D74150
1568017788.781272,8D4C01E4580F72D7A0F50DA8DA3C
1568017788.9242947,5D4C01E4BC9DEA
1568017788.9891741,5D4C01E4BC9DC6
1568017789.0357215,A00001B797700030CC0000D4AB93
1568017789.0548687,A8001E25EED62B17FDA45E0F9198
1568017789.2179604,026181B7D74150
1568017789.4719105,8D4C01E49940869180640331B23C
1568017789.5483942,8D4C01E420053332C1A8207D484C
1568017789.7488616,8D4C01E4580F82D788F51895FD53
1568017789.763221,026181B828E118
1568017789.9646902,026181B828E118
1568017790.1497293,8D4C01E4580F82D77EF51DBE0C2C
1568017790.8717475,026181B9D71511
1568017790.8964348,A00001B999680030CC0000F56A34
1568017790.9132128,A00001B9AF897312618430794EF9
1568017791.5842783,8D4C01E4580FA642B0EE614BD524
1568017791.5986748,5D4C01E4BC9DE3
1568017791.917384,026181BA28FD03
1568017791.9692855,026181BA28FD03
1568017791.999607,8D4C01E499409490606402F682CC
1568017792.245897,A00001BBAE497912618C30107162
1568017792.4312086,026181BBD7090A
1568017792.499607,5D4C01E4BC9DEA
1568017792.5456429,026181BBD7090A
1568017792.9748707,8D4C01E499409A8FC0640287B79F
1568017793.0426612,200001BB3BD5ED
1568017793.051989,026181BBD7090A
1568017793.4010592,8D4C01E4580FC64280EE7F70B3C4
1568017793.4749036,026601BCF0E4CD
1568017794.1481452,026181BDD72D27
1568017794.1756058,026181BDD72D27
1568017794.8716605,8D4C01E499C0A78E406402910BB8
1568017794.8941305,A00001BDABE97F12E18C31915F38
1568017794.91623,A00001BD99680030CC0000F1F6B5
1568017795.201088,8D4C01E4580FE2D6FCF56C3AE111
1568017795.3478687,8D4C01E499C0A78E4064036EFFB1
1568017795.3563526,5D4C01E4BC9DC6
1568017795.5133407,5D4C01E4BC9DEA
1568017795.6652231,026181BE28C535
1568017795.9307842,8D4C01E499C0AD8D80640293B35E
1568017795.965014,026181BE28C535
1568017796.188413,8D4C01E4580FF64242EEACA19FF3
1568017796.26784,A00001BF99680030CC00000C42F1
1568017796.5084796,200001BF3BEDDB
1568017796.530464,5D4C01E4BC9DEA
1568017796.7881956,026181BFD7313C
1568017796.8762112,8D4C01E499C0B38CA0680297AC10
1568017796.9125776,806181BF580FF2D6DCF5885D56DE
1568017796.96107,806181BF580FF2D6DCF5885D56DE
1568017797.0179136,20000210D09C63
1568017797.0256178,026182103C4084
1568017797.0885463,8D4C01E45811064232EEBA9FA76F
1568017797.3277404,5D4C01E4BC9DEA
1568017797.3780878,8D4C01E499C0B38CA06803685819
1568017797.4859002,026182103C4084
1568017797.6466308,8D4C01E4581102D6CEF5975FDDFE
1568017797.795576,026182103C4084
1568017797.8887794,806182105811064224EEC8D488D5
1568017798.2015798,8D4C01E4581116421CEECF55421F
1568017798.2449229,A0000211A8A98713617C3005EEFB
1568017798.2958896,5D4C01E4BC9DEA
1568017798.8969367,A8001E2599680030CC000004F50A
1568017798.9212976,A0000211A7F98913617431744DBE
1568017798.9851775,8D4C01E499C0BE8AE06402BA762E
1568017799.353198,5D4C01E4BC9DC6
1568017799.421814,026182123C5C9F
1568017800.0573866,8D4C01E499C0C389E064024240FD
1568017800.1351554,02618213C3A896
1568017800.188728,8D4C01E458113641FEEEF4888D68
1568017800.2682269,A8001E2599680030CC000004F50A
1568017800.2865624,A0000213A6798B13A18433F9B535
1568017800.398863,02618213C3A896
1568017800.3989043,5D4C01E4BC9DEA
1568017800.5988991,8D4C01E458113641F8EEFCA40482
1568017800.6215994,A000021320053332C1A82012DD04
1568017800.8948066,026182143C78B2
1568017801.0133739,8D4C01E458114641F2EF0449918C
1568017801.1123443,8D4C01E499C0C888E068023CAE8C
1568017801.6384208,026182143C78B2
1568017801.9119163,8D4C01E458115641EAEF1335EB88
1568017802.2579134,A0000215A4999113E1B436407362
1568017802.4576588,8D4C01E4581152D688F5F4F66988
1568017802.5231495,02618215C38CBB
1568017802.5396707,5D4C01E4BC9DEA
1568017802.7155428,026182163C64A9
1568017802.7809398,026182163C64A9
1568017802.9193363,A0000216A4099313E1B43706FA86
1568017802.932526,A000021699680030CC00005A5D2B
1568017802.9705114,8D4C01E4581162D684F5FCFE1FC8
